stock1,stock2,adf_p,beta,fdr_reject
GOOG,COST,0.006163043821949881,0.937722008206957,True
GOOG,ABBV,0.01307142418041863,1.1138121093942943,True
GOOG,BAC,0.02613022656450613,1.3818933606415662,False
GOOG,KO,0.0004923158357409932,2.2148514927738234,True
GOOG,CSCO,0.012356826568962413,1.5393911787776593,True
GOOG,MRK,0.05302178388979302,1.599326094770608,False
GOOG,RTX,0.042055215220333106,1.9597432549212974,False
GOOG,PM,0.07569435088395012,1.8447212679071427,False
GOOG,AMAT,0.004738710501703183,0.8134717761214055,True
GOOG,LRCX,0.009081132441784812,0.7141418089892348,True
GOOG,MS,0.007626924362449771,1.1724935283064197,True
GOOG,TMUS,0.03788403889875811,0.9603365822673416,False
GOOG,GS,0.058472869979526026,1.4292911053786268,False
GOOG,MCD,0.037913378385506985,1.4203710084886956,False
GOOG,AXP,0.020611400899465802,1.3553175898593754,False
GOOG,AMGN,0.08895538028691069,1.3102501787084835,False
GOOG,KLAC,0.004339800275663204,0.7195093899401036,True
GOOG,C,0.09090566159987085,2.100695787309966,False
GOOG,TJX,0.0026476662018011785,1.1459144524229603,True
GOOG,ANET,0.08852508041696683,0.6022116279344772,False
GOOG,APH,0.003627622081675187,1.009274094344843,True
GOOG,SCHW,0.018521915123881114,1.297770044427004,False
GOOG,DE,0.07806604285512281,1.0816245456146256,False
GOOG,HON,0.06929597476517216,1.365246647568253,False
GOOG,ADI,5.583132701446689e-05,1.1498496275779457,True
GOOG,WELL,0.04471569849071738,1.641762949608087,False
GOOG,BLK,0.003204545669546351,1.287153687221107,True
GOOG,UNP,0.07678577437724733,1.2592841418862282,False
GOOG,ETN,0.06273455074170665,1.1144491589996195,False
GOOG,BKNG,0.06399562507985376,1.107000778534883,False
GOOG,LOW,0.06905012551981511,0.989526784544763,False
GOOG,SYK,0.07425765525009925,1.2047243305256812,False
GOOG,CB,0.0011781140381679168,1.5203701638899088,True
GOOG,PLD,0.05064631584219535,1.2582189557612293,False
GOOG,PGR,0.084070240932206,0.8785871896272803,False
GOOG,VRTX,0.051372780760005135,1.0592152447338932,False
GOOG,HCA,0.0050318891251986885,0.9163919563141198,True
GOOG,PH,0.017722859368076525,1.1017171527144176,False
GOOG,CME,0.05769004534946961,1.174645800226375,False
GOOG,SO,0.002049431374932924,1.8512381686060102,True
GOOG,COF,0.0025371005947954924,1.661388679223041,True
GOOG,DUK,9.08640898665201e-05,2.034162709147114,True
GOOG,DELL,0.014354404288267756,0.7474911354498057,True
GOOG,WM,0.012179099558950152,1.143143195648369,True
GOOG,TT,0.006181742708034476,0.9006982295014503,True
GOOG,ICE,0.00439312776763345,1.2683020995371397,True
GOOG,MAR,0.007755887417026178,1.1582540499428018,True
GOOG,FDX,0.050574586401560366,1.793519950531717,False
GOOG,PNC,0.0036613583094753685,1.5889425710455507,True
GOOG,JCI,0.022858700494066988,1.504898017241828,False
GOOG,MSI,0.032570672179756024,0.9897223428482499,False
GOOG,CTAS,0.09496365579608668,0.7550424151778289,False
GOOG,ITW,0.09504755743939891,1.2710343715252332,False
GOOG,ORLY,0.01217809445721122,0.8740755292518153,True
GOOG,EMR,0.002223543628188606,2.0018992899918286,True
GOOG,CMI,0.0009383337706990797,1.495330474690195,True
GOOG,AEP,0.004859036998630245,1.6391615120205718,True
GOOG,CL,0.09150538665125302,2.499191754409488,False
GOOG,PSX,0.08972115963631944,1.5918342461917718,False
GOOG,VLO,0.047961035566455014,1.0333272112857357,False
GOOG,RSG,0.01643529564688178,1.1089259245006589,True
GOOG,TDG,0.019835748581946377,0.7470348553279479,False
GOOG,AON,0.09464612686866752,1.1385126924412179,False
GOOG,COR,0.05094636341119493,1.1291745296859406,False
GOOG,HLT,0.012034858049799393,1.1193157170084251,True
GOOG,ROST,0.016290514126005462,1.1134860482682685,True
GOOG,LHX,0.06413129979770431,1.1480550504949902,False
GOOG,CRH,0.007039138647962162,1.362173968722097,True
GOOG,GM,0.004320029661307247,2.1322467415842805,True
GOOG,TRV,0.004030651471844515,1.5158580665238122,True
GOOG,NSC,0.04462159765390754,1.3410157775979923,False
GOOG,SRE,0.03478628214028375,1.677459448041957,False
GOOG,DLR,0.034086076401998865,1.4998098525368675,False
GOOG,O,0.04422714729784273,1.8610990745813687,False
GOOG,PCAR,0.029134696411147406,1.4790512296413951,False
GOOG,APO,0.0753840713123211,0.8374838861493007,False
