stock1,stock2,stability
AMGN,UNP,0.04145077720207254
AMGN,PANW,0.062111801242236024
AMGN,BKNG,0.025906735751295335
AMGN,LOW,0.06217616580310881
AMGN,CB,0.02072538860103627
AMGN,VRTX,0.08290155440414508
AMGN,HCA,0.033707865168539325
AMGN,SBUX,0.015544041450777202
AMGN,CME,0.06217616580310881
AMGN,NOC,0.06217616580310881
AMGN,DUK,0.025906735751295335
AMGN,BSX,0.05699481865284974
AMGN,DELL,0.045454545454545456
AMGN,EQIX,0.02072538860103627
AMGN,ICE,0.015544041450777202
AMGN,MAR,0.025906735751295335
AMGN,SHW,0.03626943005181347
AMGN,ECL,0.05699481865284974
AMGN,ITW,0.031088082901554404
AMGN,ORLY,0.09326424870466321
AMGN,MCO,0.08808290155440414
AMGN,MNST,0.08808290155440414
AMGN,AEP,0.07253886010362694
AMGN,CL,0.02072538860103627
AMGN,CI,0.031088082901554404
AMGN,MDLZ,0.06735751295336788
AMGN,VLO,0.02072538860103627
AMGN,TDG,0.04145077720207254
AMGN,HLT,0.027972027972027972
AMGN,ROST,0.03626943005181347
AMGN,GM,0.02197802197802198
AMGN,SRE,0.08290155440414508
AMGN,O,0.06217616580310881
AMGN,APO,0.056179775280898875
T,BKNG,0.06217616580310881
T,MO,0.11398963730569948
T,GM,0.054945054945054944
NEE,ABT,0.08290155440414508
NEE,CRM,0.08808290155440414
NEE,TMO,0.18134715025906736
NEE,TXN,0.10362694300518134
NEE,SCHW,0.010362694300518135
NEE,HON,0.03626943005181347
NEE,BLK,0.015544041450777202
NEE,UNP,0.03626943005181347
NEE,LOW,0.015544041450777202
NEE,SPGI,0.05699481865284974
NEE,PLD,0.05181347150259067
NEE,VRTX,0.06735751295336788
NEE,CME,0.046632124352331605
NEE,EQIX,0.08808290155440414
NEE,ICE,0.02072538860103627
NEE,PNC,0.08290155440414508
NEE,SHW,0.09326424870466321
NEE,ITW,0.11398963730569948
NEE,MCO,0.08290155440414508
NEE,CSX,0.02072538860103627
NEE,AON,0.03626943005181347
NEE,ROST,0.08290155440414508
NEE,LHX,0.031088082901554404
NEE,APD,0.04145077720207254
NEE,NSC,0.03626943005181347
NEE,O,0.12953367875647667
ABT,CRM,0.04145077720207254
ABT,TMO,0.06217616580310881
ABT,HON,0.025906735751295335
ABT,UNP,0.08290155440414508
ABT,LOW,0.010362694300518135
ABT,SPGI,0.08808290155440414
ABT,PLD,0.05699481865284974
ABT,ACN,0.10362694300518134
ABT,INTU,0.12953367875647667
ABT,VRTX,0.04145077720207254
ABT,NOW,0.06172839506172839
ABT,CRWD,0.0945945945945946
ABT,AMT,0.05699481865284974
ABT,ADP,0.06735751295336788
ABT,SHW,0.10362694300518134
ABT,MCO,0.10362694300518134
ABT,DASH,0.05454545454545454
ABT,AON,0.09326424870466321
ABT,APD,0.07253886010362694
ABT,NSC,0.09844559585492228
ABT,O,0.06217616580310881
KLAC,ADI,0.07253886010362694
KLAC,ETN,0.11917098445595854
KLAC,PH,0.09844559585492228
KLAC,SO,0.031088082901554404
KLAC,DUK,0.04145077720207254
KLAC,TT,0.08808290155440414
KLAC,EMR,0.09326424870466321
KLAC,CMI,0.05699481865284974
KLAC,HLT,0.14685314685314685
KLAC,CRH,0.10880829015544041
KLAC,PCAR,0.07253886010362694
C,GLW,0.09844559585492228
C,BK,0.14507772020725387
C,GM,0.14285714285714285
CRM,TMO,0.09844559585492228
CRM,TXN,0.06217616580310881
CRM,SCHW,0.06735751295336788
CRM,HON,0.05699481865284974
CRM,BLK,0.11398963730569948
CRM,UNP,0.11398963730569948
CRM,LOW,0.10362694300518134
CRM,DHR,0.06735751295336788
CRM,SYK,0.09326424870466321
CRM,SPGI,0.09326424870466321
CRM,PLD,0.06735751295336788
CRM,ACN,0.07772020725388601
CRM,INTU,0.12435233160621761
CRM,VRTX,0.10880829015544041
CRM,NOW,0.09876543209876543
CRM,CME,0.11398963730569948
CRM,ADBE,0.10362694300518134
CRM,BSX,0.09844559585492228
CRM,WM,0.07253886010362694
CRM,EQIX,0.11917098445595854
CRM,ICE,0.06217616580310881
CRM,AMT,0.03626943005181347
CRM,ADP,0.031088082901554404
CRM,MRSH,0.05181347150259067
CRM,SHW,0.11398963730569948
CRM,ECL,0.10880829015544041
CRM,CTAS,0.10362694300518134
CRM,ITW,0.17616580310880828
CRM,MCO,0.10880829015544041
CRM,CSX,0.07772020725388601
CRM,CL,0.07772020725388601
CRM,CI,0.19689119170984457
CRM,MDLZ,0.05181347150259067
CRM,AON,0.03626943005181347
CRM,LHX,0.06735751295336788
CRM,APD,0.11917098445595854
CRM,NSC,0.09844559585492228
CRM,ELV,0.11398963730569948
CRM,O,0.07253886010362694
DIS,MDT,0.025906735751295335
DIS,CEG,0.047619047619047616
TMO,HON,0.18652849740932642
TMO,UNP,0.08290155440414508
TMO,LOW,0.05699481865284974
TMO,SPGI,0.16062176165803108
TMO,PLD,0.08808290155440414
TMO,NOW,0.1419753086419753
TMO,MDLZ,0.09844559585492228
TMO,AON,0.09844559585492228
TMO,APD,0.10362694300518134
TMO,ELV,0.05181347150259067
TMO,O,0.05181347150259067
TXN,SCHW,0.06217616580310881
TXN,HON,0.15544041450777202
TXN,BLK,0.13471502590673576
TXN,UNP,0.11398963730569948
TXN,LOW,0.05181347150259067
TXN,SYK,0.10880829015544041
TXN,SPGI,0.19689119170984457
TXN,PLD,0.07253886010362694
TXN,VRTX,0.07253886010362694
TXN,CME,0.07772020725388601
TXN,DUK,0.07253886010362694
TXN,WM,0.05699481865284974
TXN,ICE,0.13989637305699482
TXN,PNC,0.09844559585492228
TXN,ITW,0.12953367875647667
TXN,CSX,0.14507772020725387
TXN,AEP,0.13471502590673576
TXN,AON,0.08290155440414508
TXN,ROST,0.10362694300518134
TXN,LHX,0.10362694300518134
TXN,APD,0.11917098445595854
TXN,NSC,0.09844559585492228
TXN,DLR,0.09326424870466321
TXN,O,0.06217616580310881
TJX,ANET,0.06569343065693431
TJX,APH,0.11398963730569948
TJX,ADI,0.07772020725388601
TJX,BLK,0.06735751295336788
TJX,PANW,0.12422360248447205
TJX,CB,0.07253886010362694
TJX,VRTX,0.07253886010362694
TJX,HCA,0.09550561797752809
TJX,SO,0.08808290155440414
TJX,COF,0.11917098445595854
TJX,DUK,0.09326424870466321
TJX,DELL,0.07272727272727272
TJX,TT,0.11917098445595854
TJX,ICE,0.09844559585492228
TJX,ORLY,0.10362694300518134
TJX,AEP,0.07772020725388601
TJX,CL,0.07253886010362694
TJX,TDG,0.12435233160621761
TJX,HLT,0.0979020979020979
TJX,CRH,0.05181347150259067
TJX,GM,0.09340659340659341
TJX,TRV,0.08808290155440414
TJX,SRE,0.11398963730569948
TJX,APO,0.0898876404494382
ISRG,PGR,0.08808290155440414
ISRG,NOW,0.09876543209876543
ISRG,MSI,0.09844559585492228
ISRG,DLR,0.07772020725388601
ANET,ETN,0.051094890510948905
ANET,BKNG,0.1386861313868613
ANET,CB,0.10948905109489052
ANET,PH,0.0364963503649635
ANET,DUK,0.08759124087591241
ANET,DELL,0.03636363636363636
ANET,GD,0.0948905109489051
ANET,MAR,0.11678832116788321
ANET,EMR,0.051094890510948905
ANET,CL,0.043795620437956206
ANET,PSX,0.058394160583941604
ANET,VLO,0.0364963503649635
ANET,HLT,0.145985401459854
ANET,TRV,0.058394160583941604
ANET,SRE,0.08029197080291971
ANET,PCAR,0.021897810218978103
ANET,APO,0.12408759124087591
APH,WELL,0.046632124352331605
APH,CB,0.025906735751295335
APH,PH,0.15025906735751296
APH,SO,0.0051813471502590676
APH,COF,0.031088082901554404
APH,DUK,0.015544041450777202
APH,EMR,0.09326424870466321
APH,CMI,0.025906735751295335
APH,CRH,0.08808290155440414
APH,GM,0.04945054945054945
APH,TRV,0.02072538860103627
SCHW,HON,0.09326424870466321
SCHW,LMT,0.07772020725388601
SCHW,BLK,0.031088082901554404
SCHW,UNP,0.046632124352331605
SCHW,PANW,0.07453416149068323
SCHW,BKNG,0.07253886010362694
SCHW,LOW,0.07253886010362694
SCHW,SYK,0.08290155440414508
SCHW,CB,0.031088082901554404
SCHW,VRTX,0.05181347150259067
SCHW,HCA,0.1348314606741573
SCHW,CME,0.07253886010362694
SCHW,COF,0.03626943005181347
SCHW,NOC,0.10362694300518134
SCHW,DUK,0.06735751295336788
SCHW,WM,0.06217616580310881
SCHW,GD,0.046632124352331605
SCHW,ICE,0.031088082901554404
SCHW,MAR,0.07772020725388601
SCHW,MRSH,0.046632124352331605
SCHW,FDX,0.03626943005181347
SCHW,PNC,0.13989637305699482
SCHW,SHW,0.05181347150259067
SCHW,ITW,0.031088082901554404
SCHW,ORLY,0.05181347150259067
SCHW,MCO,0.08290155440414508
SCHW,AEP,0.05699481865284974
SCHW,CL,0.03626943005181347
SCHW,CI,0.07772020725388601
SCHW,VLO,0.10362694300518134
SCHW,AON,0.031088082901554404
SCHW,HLT,0.1888111888111888
SCHW,ROST,0.13989637305699482
SCHW,LHX,0.046632124352331605
SCHW,GM,0.06043956043956044
SCHW,TRV,0.05181347150259067
SCHW,SRE,0.06735751295336788
SCHW,O,0.03626943005181347
DE,QCOM,0.06735751295336788
DE,SO,0.05699481865284974
DE,SNPS,0.03626943005181347
DE,CDNS,0.05699481865284974
DE,EMR,0.03626943005181347
DE,FTNT,0.07772020725388601
APP,COF,0.17647058823529413
APP,DLR,0.0392156862745098
UBER,CEG,0.023809523809523808
UBER,ICE,0.10666666666666667
UBER,ECL,0.21333333333333335
HON,LMT,0.11917098445595854
HON,BLK,0.06217616580310881
HON,UNP,0.025906735751295335
HON,LOW,0.07772020725388601
HON,SYK,0.19689119170984457
HON,SPGI,0.08808290155440414
HON,VRTX,0.05181347150259067
HON,NOW,0.16666666666666666
HON,SBUX,0.14507772020725387
HON,CRWD,0.02702702702702703
HON,CME,0.07772020725388601
HON,CEG,0.0
HON,NOC,0.15025906735751296
HON,DUK,0.05699481865284974
HON,BSX,0.07253886010362694
HON,EQIX,0.09844559585492228
HON,ICE,0.05181347150259067
HON,ADP,0.07253886010362694
HON,SHW,0.20207253886010362
HON,ITW,0.09844559585492228
HON,MCO,0.09844559585492228
HON,MNST,0.09326424870466321
HON,AEP,0.09326424870466321
HON,CL,0.08808290155440414
HON,CI,0.16580310880829016
HON,MDLZ,0.046632124352331605
HON,DASH,0.0
HON,AON,0.15544041450777202
HON,ROST,0.13989637305699482
HON,LHX,0.12435233160621761
HON,HOOD,0.0625
HON,APD,0.08808290155440414
HON,ELV,0.15544041450777202
HON,SRE,0.07772020725388601
HON,O,0.07253886010362694
LMT,VRTX,0.05699481865284974
LMT,SBUX,0.07253886010362694
LMT,NOC,0.05181347150259067
LMT,BSX,0.09326424870466321
LMT,EQIX,0.10362694300518134
LMT,ITW,0.04145077720207254
LMT,MNST,0.09844559585492228
LMT,CL,0.046632124352331605
LMT,CI,0.04145077720207254
LMT,MDLZ,0.02072538860103627
LMT,HLT,0.06993006993006994
LMT,ROST,0.046632124352331605
LMT,SRE,0.12435233160621761
LMT,O,0.06217616580310881
ADI,BLK,0.07772020725388601
ADI,CB,0.07772020725388601
ADI,HCA,0.09550561797752809
ADI,SO,0.09844559585492228
ADI,DUK,0.05699481865284974
ADI,WM,0.11917098445595854
ADI,TT,0.09844559585492228
ADI,ICE,0.09326424870466321
ADI,PNC,0.14507772020725387
ADI,MSI,0.08808290155440414
ADI,EMR,0.11398963730569948
ADI,CMI,0.11398963730569948
ADI,AEP,0.10880829015544041
ADI,RSG,0.08808290155440414
ADI,HLT,0.11188811188811189
ADI,TRV,0.09326424870466321
WELL,GLW,0.07253886010362694
WELL,COF,0.05181347150259067
WELL,DELL,0.1
WELL,HWM,0.06542056074766354
WELL,STX,0.06217616580310881
WELL,BK,0.031088082901554404
WELL,JCI,0.09844559585492228
WELL,CMI,0.06217616580310881
WELL,CRH,0.06217616580310881
WELL,GM,0.03296703296703297
BLK,UNP,0.05699481865284974
BLK,PANW,0.07453416149068323
BLK,BKNG,0.03626943005181347
BLK,LOW,0.08808290155440414
BLK,SYK,0.06735751295336788
BLK,CB,0.05699481865284974
BLK,SPGI,0.03626943005181347
BLK,VRTX,0.03626943005181347
BLK,HCA,0.03932584269662921
BLK,CRWD,0.04054054054054054
BLK,COF,0.046632124352331605
BLK,CEG,0.0
BLK,DUK,0.05181347150259067
BLK,WM,0.05699481865284974
BLK,ICE,0.10362694300518134
BLK,MAR,0.17616580310880828
BLK,MRSH,0.05181347150259067
BLK,PNC,0.03626943005181347
BLK,SHW,0.10880829015544041
BLK,ECL,0.015544041450777202
BLK,CTAS,0.08290155440414508
BLK,ITW,0.13471502590673576
BLK,ORLY,0.031088082901554404
BLK,MCO,0.07772020725388601
BLK,MNST,0.07253886010362694
BLK,AEP,0.03626943005181347
BLK,CL,0.05699481865284974
BLK,MDLZ,0.03626943005181347
BLK,DASH,0.01818181818181818
BLK,TDG,0.06735751295336788
BLK,AON,0.046632124352331605
BLK,HLT,0.07692307692307693
BLK,ROST,0.05181347150259067
BLK,HOOD,0.0625
BLK,GM,0.04395604395604396
BLK,TRV,0.03626943005181347
BLK,SRE,0.025906735751295335
BLK,O,0.04145077720207254
UNP,LOW,0.05181347150259067
UNP,SYK,0.03626943005181347
UNP,SPGI,0.06735751295336788
UNP,PLD,0.09844559585492228
UNP,VRTX,0.046632124352331605
UNP,HCA,0.07303370786516854
UNP,NOW,0.11728395061728394
UNP,CRWD,0.12162162162162163
UNP,CME,0.15025906735751296
UNP,DUK,0.08290155440414508
UNP,BSX,0.04145077720207254
UNP,WM,0.09326424870466321
UNP,EQIX,0.08290155440414508
UNP,ICE,0.12953367875647667
UNP,ADP,0.13471502590673576
UNP,BX,0.06735751295336788
UNP,SHW,0.17098445595854922
UNP,CTAS,0.11398963730569948
UNP,ITW,0.10362694300518134
UNP,MCO,0.031088082901554404
UNP,AEP,0.10362694300518134
UNP,CL,0.05699481865284974
UNP,MDLZ,0.08290155440414508
UNP,TDG,0.08808290155440414
UNP,AON,0.05699481865284974
UNP,LHX,0.05699481865284974
UNP,APD,0.07772020725388601
UNP,ELV,0.09844559585492228
UNP,SRE,0.09326424870466321
UNP,O,0.07253886010362694
QCOM,CRWD,0.04054054054054054
QCOM,SO,0.05699481865284974
QCOM,KKR,0.06989247311827956
QCOM,EMR,0.09844559585492228
QCOM,FTNT,0.11917098445595854
QCOM,AZO,0.11917098445595854
ETN,PH,0.07772020725388601
ETN,SO,0.025906735751295335
ETN,DELL,0.045454545454545456
ETN,PWR,0.025906735751295335
ETN,KKR,0.12903225806451613
ETN,EMR,0.046632124352331605
ETN,HLT,0.06993006993006994
ETN,CRH,0.10362694300518134
ETN,PCAR,0.10880829015544041
PANW,LOW,0.031055900621118012
PANW,CB,0.037267080745341616
PANW,HCA,0.037267080745341616
PANW,SO,0.006211180124223602
PANW,CEG,0.07142857142857142
PANW,DUK,0.08695652173913043
PANW,ORLY,0.09316770186335403
PANW,MNST,0.07453416149068323
PANW,CL,0.031055900621118012
PANW,CI,0.055900621118012424
PANW,MDLZ,0.006211180124223602
PANW,TDG,0.08074534161490683
PANW,COR,0.06832298136645963
PANW,HLT,0.0979020979020979
PANW,TRV,0.031055900621118012
PANW,SRE,0.06832298136645963
PANW,AZO,0.07453416149068323
BKNG,SYK,0.07772020725388601
BKNG,CB,0.08808290155440414
BKNG,VRTX,0.03626943005181347
BKNG,HCA,0.05056179775280899
BKNG,CME,0.07253886010362694
BKNG,COF,0.07772020725388601
BKNG,DUK,0.13989637305699482
BKNG,BSX,0.05181347150259067
BKNG,DELL,0.05454545454545454
BKNG,GD,0.08290155440414508
BKNG,HWM,0.09345794392523364
BKNG,ICE,0.08290155440414508
BKNG,FDX,0.10880829015544041
BKNG,KKR,0.08602150537634409
BKNG,ORLY,0.08808290155440414
BKNG,MCO,0.025906735751295335
BKNG,AEP,0.04145077720207254
BKNG,CL,0.02072538860103627
BKNG,CI,0.046632124352331605
BKNG,PSX,0.10975609756097561
BKNG,VLO,0.046632124352331605
BKNG,RSG,0.03626943005181347
BKNG,TDG,0.025906735751295335
BKNG,CRH,0.10362694300518134
BKNG,GM,0.06593406593406594
BKNG,TRV,0.09844559585492228
BKNG,SRE,0.04145077720207254
BKNG,APO,0.16292134831460675
LOW,SYK,0.03626943005181347
LOW,SPGI,0.025906735751295335
LOW,VRTX,0.04145077720207254
LOW,HCA,0.09550561797752809
LOW,NOW,0.09876543209876543
LOW,CEG,0.07142857142857142
LOW,DUK,0.015544041450777202
LOW,EQIX,0.03626943005181347
LOW,ICE,0.06735751295336788
LOW,ADP,0.02072538860103627
LOW,MRSH,0.09844559585492228
LOW,BX,0.03626943005181347
LOW,SHW,0.09326424870466321
LOW,CTAS,0.08808290155440414
LOW,ITW,0.07772020725388601
LOW,ORLY,0.07772020725388601
LOW,MCO,0.04145077720207254
LOW,CL,0.031088082901554404
LOW,CI,0.06735751295336788
LOW,MDLZ,0.025906735751295335
LOW,DASH,0.03636363636363636
LOW,TDG,0.046632124352331605
LOW,AON,0.09844559585492228
LOW,HOOD,0.0625
LOW,APD,0.11398963730569948
LOW,SRE,0.03626943005181347
LOW,O,0.06735751295336788
DHR,PLD,0.17098445595854922
DHR,ACN,0.07772020725388601
DHR,INTU,0.10880829015544041
DHR,AMT,0.09326424870466321
DHR,APD,0.06217616580310881
DHR,ELV,0.046632124352331605
DHR,O,0.046632124352331605
SYK,SPGI,0.12953367875647667
SYK,INTU,0.21243523316062177
SYK,VRTX,0.07772020725388601
SYK,NOW,0.1419753086419753
SYK,CME,0.08808290155440414
SYK,DUK,0.046632124352331605
SYK,BSX,0.05699481865284974
SYK,WM,0.13989637305699482
SYK,ICE,0.08290155440414508
SYK,ADP,0.09844559585492228
SYK,MRSH,0.11398963730569948
SYK,PNC,0.09844559585492228
SYK,SHW,0.10880829015544041
SYK,CTAS,0.12435233160621761
SYK,ITW,0.10362694300518134
SYK,MCO,0.08808290155440414
SYK,RSG,0.06217616580310881
SYK,TDG,0.16580310880829016
SYK,AON,0.05181347150259067
SYK,LHX,0.09844559585492228
SYK,APD,0.07772020725388601
SYK,NSC,0.10880829015544041
SYK,O,0.031088082901554404
CB,VRTX,0.05181347150259067
CB,HCA,0.12921348314606743
CB,SO,0.046632124352331605
CB,COF,0.08290155440414508
CB,DUK,0.046632124352331605
CB,DELL,0.1
CB,TT,0.08808290155440414
CB,MAR,0.07253886010362694
CB,ORLY,0.04145077720207254
CB,EMR,0.03626943005181347
CB,AEP,0.05181347150259067
CB,CL,0.15025906735751296
CB,VLO,0.031088082901554404
CB,RSG,0.07772020725388601
CB,TDG,0.10880829015544041
CB,COR,0.08808290155440414
CB,HLT,0.13986013986013987
CB,CRH,0.025906735751295335
CB,GM,0.04945054945054945
CB,TRV,0.07772020725388601
CB,SRE,0.15544041450777202
SPGI,PLD,0.046632124352331605
SPGI,VRTX,0.04145077720207254
SPGI,NOW,0.16666666666666666
SPGI,CRWD,0.013513513513513514
SPGI,CME,0.05181347150259067
SPGI,CEG,0.07142857142857142
SPGI,EQIX,0.08290155440414508
SPGI,ICE,0.031088082901554404
SPGI,ADP,0.04145077720207254
SPGI,MRSH,0.07253886010362694
SPGI,SHW,0.05181347150259067
SPGI,ITW,0.02072538860103627
SPGI,MCO,0.16580310880829016
SPGI,MDLZ,0.07253886010362694
SPGI,DASH,0.01818181818181818
SPGI,AON,0.07253886010362694
SPGI,LHX,0.10880829015544041
SPGI,APD,0.025906735751295335
SPGI,NSC,0.05699481865284974
SPGI,ELV,0.03626943005181347
SPGI,O,0.05699481865284974
PLD,INTU,0.10880829015544041
PLD,CME,0.025906735751295335
PLD,WM,0.05699481865284974
PLD,ICE,0.07253886010362694
PLD,SNPS,0.13471502590673576
PLD,CDNS,0.12435233160621761
PLD,ITW,0.17098445595854922
PLD,CSX,0.12435233160621761
PLD,AON,0.09326424870466321
PLD,LHX,0.05699481865284974
PLD,APD,0.12953367875647667
PLD,NSC,0.031088082901554404
PLD,FTNT,0.09844559585492228
PGR,VRTX,0.08290155440414508
PGR,SO,0.0051813471502590676
PGR,WM,0.04145077720207254
PGR,SNPS,0.03626943005181347
PGR,MSI,0.03626943005181347
PGR,CDNS,0.06735751295336788
PGR,EMR,0.03626943005181347
PGR,RSG,0.031088082901554404
PGR,APO,0.028089887640449437
ACN,ADBE,0.11917098445595854
ACN,MDLZ,0.02072538860103627
ACN,ELV,0.046632124352331605
INTU,VRTX,0.09844559585492228
INTU,NOW,0.07407407407407407
INTU,ADP,0.06735751295336788
INTU,AON,0.10880829015544041
INTU,APD,0.13471502590673576
INTU,NSC,0.12953367875647667
INTU,ELV,0.09326424870466321
BMY,CVS,0.05699481865284974
BMY,REGN,0.025906735751295335
VRTX,HCA,0.0898876404494382
VRTX,CME,0.09326424870466321
VRTX,SO,0.13989637305699482
VRTX,NOC,0.07253886010362694
VRTX,DUK,0.12953367875647667
VRTX,BSX,0.06217616580310881
VRTX,WM,0.07253886010362694
VRTX,ICE,0.08808290155440414
VRTX,MAR,0.06217616580310881
VRTX,ADP,0.09326424870466321
VRTX,MRSH,0.08290155440414508
VRTX,BX,0.12435233160621761
VRTX,SHW,0.06735751295336788
VRTX,MSI,0.10362694300518134
VRTX,CDNS,0.14507772020725387
VRTX,ECL,0.07772020725388601
VRTX,CTAS,0.09326424870466321
VRTX,ITW,0.03626943005181347
VRTX,ORLY,0.12435233160621761
VRTX,MCO,0.10362694300518134
VRTX,MNST,0.08808290155440414
VRTX,CSX,0.05699481865284974
VRTX,AEP,0.10880829015544041
VRTX,CL,0.07253886010362694
VRTX,CI,0.11398963730569948
VRTX,MDLZ,0.06217616580310881
VRTX,VLO,0.05699481865284974
VRTX,RSG,0.10362694300518134
VRTX,TDG,0.07253886010362694
VRTX,AON,0.08290155440414508
VRTX,HLT,0.06993006993006994
VRTX,ROST,0.08808290155440414
VRTX,LHX,0.08290155440414508
VRTX,TRV,0.05699481865284974
VRTX,APD,0.05699481865284974
VRTX,NSC,0.06217616580310881
VRTX,ELV,0.12435233160621761
VRTX,SRE,0.10880829015544041
VRTX,O,0.11398963730569948
VRTX,APO,0.05056179775280899
VRTX,AZO,0.10880829015544041
HCA,COF,0.056179775280898875
HCA,DUK,0.033707865168539325
HCA,WM,0.02247191011235955
HCA,TT,0.07303370786516854
HCA,ICE,0.05056179775280899
HCA,MAR,0.07865168539325842
HCA,BX,0.07303370786516854
HCA,PNC,0.056179775280898875
HCA,ORLY,0.0449438202247191
HCA,MCO,0.056179775280898875
HCA,MNST,0.07303370786516854
HCA,EMR,0.05056179775280899
HCA,AEP,0.02247191011235955
HCA,CL,0.056179775280898875
HCA,MDLZ,0.0449438202247191
HCA,TDG,0.06741573033707865
HCA,AON,0.10674157303370786
HCA,HLT,0.11888111888111888
HCA,GM,0.028089887640449437
HCA,TRV,0.12921348314606743
HCA,SRE,0.05056179775280899
NOW,ICE,0.04938271604938271
NOW,ADP,0.08641975308641975
NOW,SHW,0.08024691358024691
NOW,MCO,0.018518518518518517
NOW,CL,0.043209876543209874
NOW,MDLZ,0.030864197530864196
NOW,AON,0.06790123456790123
NOW,APD,0.06790123456790123
NOW,NSC,0.043209876543209874
MCK,CEG,0.11904761904761904
MCK,DELL,0.19090909090909092
MCK,WMB,0.06217616580310881
MO,GD,0.05181347150259067
MO,FDX,0.031088082901554404
MO,USB,0.025906735751295335
MO,CRH,0.031088082901554404
MO,GM,0.03296703296703297
SBUX,MDT,0.11398963730569948
SBUX,CME,0.04145077720207254
SBUX,BSX,0.08808290155440414
SBUX,EQIX,0.07253886010362694
SBUX,SHW,0.02072538860103627
SBUX,ITW,0.05699481865284974
SBUX,MCO,0.04145077720207254
SBUX,MNST,0.046632124352331605
SBUX,CL,0.03626943005181347
SBUX,CI,0.10880829015544041
SBUX,MDLZ,0.04145077720207254
SBUX,APD,0.07253886010362694
SBUX,SRE,0.02072538860103627
SBUX,O,0.031088082901554404
PH,SO,0.025906735751295335
PH,DELL,0.07272727272727272
PH,TT,0.02072538860103627
PH,EMR,0.09326424870466321
PH,CMI,0.12435233160621761
PH,HLT,0.0979020979020979
PH,CRH,0.10880829015544041
PH,PCAR,0.08290155440414508
MDT,CMCSA,0.08290155440414508
MDT,O,0.031088082901554404
CRWD,COF,0.04054054054054054
CRWD,SHW,0.013513513513513514
CRWD,MCO,0.013513513513513514
CRWD,EMR,0.013513513513513514
CRWD,CL,0.02702702702702703
CRWD,NSC,0.013513513513513514
CME,NOC,0.12435233160621761
CME,DUK,0.05699481865284974
CME,WM,0.11398963730569948
CME,ICE,0.03626943005181347
CME,MAR,0.09326424870466321
CME,PNC,0.09326424870466321
CME,SHW,0.06217616580310881
CME,ITW,0.09326424870466321
CME,CSX,0.05699481865284974
CME,AEP,0.08808290155440414
CME,TDG,0.11398963730569948
CME,AON,0.10362694300518134
CME,ROST,0.11917098445595854
CME,LHX,0.12435233160621761
CME,NSC,0.07772020725388601
CME,DLR,0.10880829015544041
CME,O,0.06217616580310881
GLW,CMI,0.05699481865284974
GLW,GM,0.016483516483516484
SO,COF,0.02072538860103627
SO,DELL,0.02727272727272727
SO,TT,0.025906735751295335
SO,SNPS,0.031088082901554404
SO,MSI,0.03626943005181347
SO,CDNS,0.04145077720207254
SO,KKR,0.06989247311827956
SO,ORLY,0.046632124352331605
SO,EMR,0.010362694300518135
SO,CMI,0.046632124352331605
SO,RSG,0.05699481865284974
SO,TDG,0.07253886010362694
SO,HLT,0.013986013986013986
SO,CRH,0.02072538860103627
SO,FTNT,0.015544041450777202
SO,PCAR,0.031088082901554404
SO,AZO,0.046632124352331605
COF,CEG,0.14285714285714285
COF,DUK,0.025906735751295335
COF,WM,0.08290155440414508
COF,TT,0.10362694300518134
COF,ICE,0.015544041450777202
COF,JCI,0.07253886010362694
COF,MSI,0.05181347150259067
COF,KKR,0.026881720430107527
COF,ORLY,0.031088082901554404
COF,EMR,0.025906735751295335
COF,CMI,0.015544041450777202
COF,AEP,0.05181347150259067
COF,CL,0.08290155440414508
COF,DASH,0.12727272727272726
COF,RSG,0.031088082901554404
COF,COR,0.05699481865284974
COF,CRH,0.07253886010362694
COF,HOOD,0.14583333333333334
COF,GM,0.07142857142857142
COF,TRV,0.025906735751295335
COF,AZO,0.06217616580310881
CEG,WM,0.047619047619047616
CEG,TT,0.023809523809523808
CEG,ICE,0.023809523809523808
CEG,UPS,0.023809523809523808
CEG,BK,0.0
CEG,SHW,0.023809523809523808
CEG,ECL,0.023809523809523808
CEG,ITW,0.047619047619047616
CEG,ORLY,0.047619047619047616
CEG,MCO,0.023809523809523808
CEG,EMR,0.023809523809523808
CEG,RCL,0.0
CEG,DASH,0.023809523809523808
CEG,RSG,0.0
CEG,HLT,0.07142857142857142
CEG,CRH,0.0
CEG,GM,0.0
CEG,DLR,0.07142857142857142
CEG,SPG,0.0
CEG,AZO,0.07142857142857142
CMCSA,ADBE,0.12953367875647667
NOC,BSX,0.04145077720207254
NOC,ITW,0.05699481865284974
NOC,CI,0.07772020725388601
NOC,SRE,0.07772020725388601
NOC,O,0.13989637305699482
ADBE,AMT,0.031088082901554404
DUK,DELL,0.05454545454545454
DUK,WM,0.05699481865284974
DUK,EQIX,0.06217616580310881
DUK,TT,0.05699481865284974
DUK,ICE,0.05699481865284974
DUK,MAR,0.09844559585492228
DUK,ADP,0.07253886010362694
DUK,MRSH,0.09844559585492228
DUK,BX,0.031088082901554404
DUK,PNC,0.06735751295336788
DUK,SHW,0.12435233160621761
DUK,JCI,0.025906735751295335
DUK,MSI,0.09326424870466321
DUK,CDNS,0.08290155440414508
DUK,CTAS,0.10880829015544041
DUK,ITW,0.02072538860103627
DUK,ORLY,0.09844559585492228
DUK,MCO,0.08808290155440414
DUK,MNST,0.08808290155440414
DUK,EMR,0.025906735751295335
